UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,i know next weekend’s movie reaction videos are going to be,1K,133,87,https://twitter.com/YouTube/status/1680623330015997952
@YouTube,attn all bunnies time’s almost up to find the,4.6K,109,813,https://twitter.com/YouTube/status/1680548060953296896
@YouTube,need a wheelbarrow to carry all my summer reads to the beach,1K,203,88,https://twitter.com/YouTube/status/1680368896266874882
@YouTube,drop your channel in the comments,13K,22K,1.6K,https://twitter.com/YouTube/status/1680291138668843010
@YouTube,hi bunnies two,2.5K,67,524,https://twitter.com/YouTube/status/1680266389444247553
@YouTube,you’re at the show and she hands you the mic to sing “vampire”...which part do you BELT out??,1.1K,151,140,https://twitter.com/YouTube/status/1680260941617811460
@YouTube,we’re all a little shy find your shy-besties and swing over to Shorts to show us your,3.5K,143,957,https://twitter.com/YouTube/status/1680035408854532098
@YouTube,2 more hours of screen time < 2 more hours of sleep,1.2K,169,104,https://twitter.com/YouTube/status/1679989150580129792
@YouTube,pull up those summer vlogs bc it’s VACAY SEASON,698,125,68,https://twitter.com/YouTube/status/1679913652684754944
@YouTube,"best place to watch Shorts are on my ________
phone
tablet
computer
TV",1.2K,693,140,https://twitter.com/YouTube/status/1679596563914539009
@YouTube,HBD! your vids are the real gift,627,91,70,https://twitter.com/YouTube/status/1679249247739465728
@YouTube,"seriously,",3.6K,35,997,https://twitter.com/YouTube/status/1678042015999619075
@YouTube,if is Super Shy then,2.4K,50,593,https://twitter.com/YouTube/status/1678042019007025152
@YouTube,of course has perfected the,2.4K,19,597,https://twitter.com/YouTube/status/1678042013147463681
@YouTube,drop a healthy new habit you’ve started in honor of,655,120,83,https://twitter.com/YouTube/status/1677724227451879424
@YouTube,hey,9.7K,141,2.1K,https://twitter.com/YouTube/status/1677709021237616644
@YouTube,from Manhattan to Hollywood – let's get Super Shy!,1.5K,33,321,https://twitter.com/YouTube/status/1677710625806352384
@YouTube,we're entering our Super Shy era! learn the,9.3K,154,2.5K,https://twitter.com/YouTube/status/1677198354898644993
@YouTube,don’t be shy make a Short with,947,50,185,https://twitter.com/YouTube/status/1677198656930471937
@YouTube,it’s ’s world and we’re just living in it,6.1K,143,1.6K,https://twitter.com/YouTube/status/1677143575078010880
@YouTube,watching gardening Shorts counts as a hobby,693,105,65,https://twitter.com/YouTube/status/1677090048452296705
@YouTube,if you *knew* it was Temecula…you’re a true,174,20,18,https://twitter.com/YouTube/status/1677041323722027008
@YouTube,it’s your birthday and everyone has to watch one video of your choosing. what do you pick?,1.8K,975,293,https://twitter.com/YouTube/status/1676984350380814336
@YouTube,set reminders to go for lil walks,904,167,122,https://twitter.com/YouTube/status/1676667262487482378
@YouTube,tag a creator who has BIG Kenergy,1.2K,657,145,https://twitter.com/YouTube/status/1676621962024558594
@YouTube,hey what’s the best game to play at a summer party,473,170,63,https://twitter.com/YouTube/status/1676365270632235009
